date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:51	46299/46299	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:45:51%20GMT	https://www.adhamdannaway.com/portfolio/growth-giant-2	www.adhamdannaway.com/portfolio/growth-giant-2.html	(from https://www.adhamdannaway.com/portfolio)
15:45:53	36523/36523	---M--	200	added ('OK')	image/jpeg	etag:%2263905b73-8eab%22	https://www.adhamdannaway.com/wp-content/uploads/2012/06/feature-freelancer.jpg	www.adhamdannaway.com/wp-content/uploads/2012/06/feature-freelancer.jpg	(from https://www.adhamdannaway.com/portfolio)
15:45:53	43081/43081	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:45:53%20GMT	https://www.adhamdannaway.com/portfolio/freelancer	www.adhamdannaway.com/portfolio/freelancer.html	(from https://www.adhamdannaway.com/portfolio)
15:45:57	23574/23574	---M--	200	added ('OK')	image/jpeg	etag:%2263905b77-5c16%22	https://www.adhamdannaway.com/wp-content/uploads/2012/08/feature-hrhr.jpg	www.adhamdannaway.com/wp-content/uploads/2012/08/feature-hrhr.jpg	(from https://www.adhamdannaway.com/portfolio)
15:45:57	41741/41741	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:45:57%20GMT	https://www.adhamdannaway.com/portfolio/hrhr	www.adhamdannaway.com/portfolio/hrhr.html	(from https://www.adhamdannaway.com/portfolio)
15:46:00	117262/117262	---M--	200	added ('OK')	image/jpeg	etag:%2263905b34-1ca0e%22	https://www.adhamdannaway.com/wp-content/uploads/2012/10/feature-petra-capital.jpg	www.adhamdannaway.com/wp-content/uploads/2012/10/feature-petra-capital.jpg	(from https://www.adhamdannaway.com/portfolio)
15:46:00	40872/40872	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:45:59%20GMT	https://www.adhamdannaway.com/portfolio/petra-capital	www.adhamdannaway.com/portfolio/petra-capital.html	(from https://www.adhamdannaway.com/portfolio)
15:46:02	46679/46679	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:46:01%20GMT	https://www.adhamdannaway.com/blog/page/2	www.adhamdannaway.com/blog/page/2.html	(from https://www.adhamdannaway.com/blog)
15:46:03	22448/22448	---M--	200	added ('OK')	image/webp	etag:%2268466e84-57b0%22	https://www.adhamdannaway.com/wp-content/uploads/2025/06/ui-design-tips-680x400.webp	www.adhamdannaway.com/wp-content/uploads/2025/06/ui-design-tips-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:46:03	91178/91178	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:46:03%20GMT	https://www.adhamdannaway.com/blog/ui-design/ui-design-tips-14	www.adhamdannaway.com/blog/ui-design/ui-design-tips-14.html	(from https://www.adhamdannaway.com/blog)
15:46:04	22650/22650	---M--	200	added ('OK')	image/webp	etag:%2266ca8820-587a%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-680x400.webp	www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:46:06	67979/67979	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:46:06%20GMT	https://www.adhamdannaway.com/blog/ux-design/ux-design-books	www.adhamdannaway.com/blog/ux-design/ux-design-books.html	(from https://www.adhamdannaway.com/blog)
15:46:06	123020/123020	---M--	200	added ('OK')	image/jpeg	etag:%2263905c5f-1e08c%22	https://www.adhamdannaway.com/wp-content/uploads/2014/12/10-best-ux-design-books3.jpg	www.adhamdannaway.com/wp-content/uploads/2014/12/10-best-ux-design-books3.jpg	(from https://www.adhamdannaway.com/blog)
15:46:08	80382/80382	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:46:08%20GMT	https://www.adhamdannaway.com/blog/ui-design/ui-design-books	www.adhamdannaway.com/blog/ui-design/ui-design-books.html	(from https://www.adhamdannaway.com/blog)
15:46:10	37514/37514	---M--	200	added ('OK')	image/webp	etag:%2267c3e1e6-928a%22	https://www.adhamdannaway.com/wp-content/uploads/2024/01/10-best-ui-design-books-1-680x400.webp	www.adhamdannaway.com/wp-content/uploads/2024/01/10-best-ui-design-books-1-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:46:11	82546/82546	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:46:11%20GMT	https://www.adhamdannaway.com/blog/design-systems/how-to-build-a-design-system	www.adhamdannaway.com/blog/design-systems/how-to-build-a-design-system.html	(from https://www.adhamdannaway.com/blog)
15:46:11	21726/21726	---M--	200	added ('OK')	image/webp	etag:%22669c6a67-54de%22	https://www.adhamdannaway.com/wp-content/uploads/2024/07/figma-design-system-680x400.webp	www.adhamdannaway.com/wp-content/uploads/2024/07/figma-design-system-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:46:14	99115/99115	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:46:13%20GMT	https://www.adhamdannaway.com/blog/design-systems/design-system-examples	www.adhamdannaway.com/blog/design-systems/design-system-examples.html	(from https://www.adhamdannaway.com/blog)
15:46:14	37906/37906	---M--	200	added ('OK')	image/jpeg	etag:%2266ff2db3-9412%22	https://www.adhamdannaway.com/wp-content/uploads/2024/10/best-design-system-examples-680x400.jpg	www.adhamdannaway.com/wp-content/uploads/2024/10/best-design-system-examples-680x400.jpg	(from https://www.adhamdannaway.com/blog)
15:46:17	51186/51186	---M--	200	added ('OK')	image/webp	etag:%22673327e9-c7f2%22	https://www.adhamdannaway.com/wp-content/uploads/2024/11/free-web-design-inspiration-sites-680x400.webp	www.adhamdannaway.com/wp-content/uploads/2024/11/free-web-design-inspiration-sites-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:46:17	99579/99579	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:46:17%20GMT	https://www.adhamdannaway.com/blog/web-design/free-web-design-inspiration	www.adhamdannaway.com/blog/web-design/free-web-design-inspiration.html	(from https://www.adhamdannaway.com/blog)
15:46:19	53220/53220	---M--	200	added ('OK')	image/webp	etag:%2267456bf4-cfe4%22	https://www.adhamdannaway.com/wp-content/uploads/2024/11/landing-page-design-inspiration-680x400.webp	www.adhamdannaway.com/wp-content/uploads/2024/11/landing-page-design-inspiration-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:46:19	90260/90260	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:46:19%20GMT	https://www.adhamdannaway.com/blog/web-design/landing-page-design-inspiration	www.adhamdannaway.com/blog/web-design/landing-page-design-inspiration.html	(from https://www.adhamdannaway.com/blog)
15:46:21	110930/110930	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:46:21%20GMT	https://www.adhamdannaway.com/blog/icons/free-icon-sets	www.adhamdannaway.com/blog/icons/free-icon-sets.html	(from https://www.adhamdannaway.com/blog)
15:46:21	10966/10966	---M--	200	added ('OK')	image/webp	etag:%22671db4dc-2ad6%22	https://www.adhamdannaway.com/wp-content/uploads/2024/10/free-icon-sets-2-680x400.webp	www.adhamdannaway.com/wp-content/uploads/2024/10/free-icon-sets-2-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:46:24	90102/90102	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:46:23%20GMT	https://www.adhamdannaway.com/blog/web-design/design-portfolio-inspiration	www.adhamdannaway.com/blog/web-design/design-portfolio-inspiration.html	(from https://www.adhamdannaway.com/blog)
15:46:26	42342/42342	---M--	200	added ('OK')	image/webp	etag:%2267597ac4-a566%22	https://www.adhamdannaway.com/wp-content/uploads/2024/12/design-portfolio-inspiration-1-680x400.webp	www.adhamdannaway.com/wp-content/uploads/2024/12/design-portfolio-inspiration-1-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:46:27	2265/2265	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2014:46:27%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fcontact	www.adhamdannaway.com/wp-json/oembed/1.0/embedf0df.json	(from https://www.adhamdannaway.com/contact)
15:46:28	2430/2430	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2014:46:28%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fcontact&format=xml	www.adhamdannaway.com/wp-json/oembed/1.0/embed60fc	(from https://www.adhamdannaway.com/contact)
15:46:29	68794/68794	---M--	200	added ('OK')	image/jpeg	etag:%2263985bcb-10cba%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-half-face.jpg	www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-half-face.jpg	(from https://www.adhamdannaway.com/contact)
15:46:29	8250/8250	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2014:46:29%20GMT	https://www.adhamdannaway.com/wp-json/wp/v2/pages/11	www.adhamdannaway.com/wp-json/wp/v2/pages/11.json	(from https://www.adhamdannaway.com/contact)
15:46:31	3660/3660	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ec6e29-e4c%22	https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/akismet-frontend.min.js?ver=1777102377	www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/akismet-frontend.min4243.js	(from https://www.adhamdannaway.com/contact)
15:46:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2014:46:32%20GMT	https://www.adhamdannaway.com/?p=11	www.adhamdannaway.com/index5757.html	(from https://www.adhamdannaway.com/contact)
15:46:33	2591/2591	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2014:46:33%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Ffigma-design-system	www.adhamdannaway.com/wp-json/oembed/1.0/embed013c.json	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:35	2792/2792	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2014:46:35%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Ffigma-design-system&format=xml	www.adhamdannaway.com/wp-json/oembed/1.0/embed716a	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:35	44490/44490	---M--	200	added ('OK')	image/webp	etag:%22682dbd2c-adca%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-practical-ui-main.jpg	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-practical-ui-main.jpg	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:36	159894/159894	---M--	200	added ('OK')	image/webp	etag:%22682db346-27096%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components-1.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components-1.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:37	101236/101236	---M--	200	added ('OK')	image/webp	etag:%22682db346-18b74%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components-2.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components-2.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:38	2110/2110	---M--	200	added ('OK')	image/webp	etag:%22682db345-83e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-palette.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-palette.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2014:46:38%20GMT	https://www.adhamdannaway.com/?p=1592	www.adhamdannaway.com/indexe87f.html	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:39	14864/14864	---M--	200	added ('OK')	image/webp	etag:%22682fffe0-3a10%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-typography.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-typography.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:40	15072/15072	---M--	200	added ('OK')	image/webp	etag:%22682db347-3ae0%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-icons.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-icons.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:41	43386/43386	---M--	200	added ('OK')	image/webp	etag:%22682db345-a97a%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-variables.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-variables.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:42	25380/25380	---M--	200	added ('OK')	image/webp	etag:%22682fcb5d-6324%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-tokens.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-tokens.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:43	18510/18510	---M--	200	added ('OK')	image/webp	etag:%22682db348-484e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-light-mode.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-light-mode.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:44	17044/17044	---M--	200	added ('OK')	image/webp	etag:%22682db346-4294%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-dark-mode.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-dark-mode.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:45	5288/5288	---M--	200	added ('OK')	image/webp	etag:%22682db347-14a8%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-elevation-light.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-elevation-light.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:46	5140/5140	---M--	200	added ('OK')	image/webp	etag:%22682db347-1414%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-elevation-dark.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-elevation-dark.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:47	144122/144122	---M--	200	added ('OK')	image/webp	etag:%22682db346-232fa%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:48	82050/82050	---M--	200	added ('OK')	image/webp	etag:%22682db348-14082%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-interaction-states.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-interaction-states.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:50	173630/173630	---M--	200	added ('OK')	image/webp	etag:%22682ebd39-2a63e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-landing-page.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-landing-page.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:50	54430/54430	---M--	200	added ('OK')	image/webp	etag:%22682ff71c-d49e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/ui-design-book.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/ui-design-book.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:52	34780/34780	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jun%202026%2014:46:52%20GMT	https://www.adhamdannaway.com/portfolio/js/jquery-1.7.2.min.js	www.adhamdannaway.com/portfolio/js/jquery-1.7.2.min.js	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:46:53	2607/2607	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2014:46:53%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Fui-design-book	www.adhamdannaway.com/wp-json/oembed/1.0/embede41c.json	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:46:55	2810/2810	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2014:46:54%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Fui-design-book&format=xml	www.adhamdannaway.com/wp-json/oembed/1.0/embedc0cd	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:46:56	50202/50202	---M--	200	added ('OK')	image/webp	etag:%22682eaa7d-c41a%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-practical-ui-main.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-practical-ui-main.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:46:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2014:46:57%20GMT	https://www.adhamdannaway.com/?p=850	www.adhamdannaway.com/indexfe6b.html	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:46:58	40023/40023	---M--	200	added ('OK')	image/png	etag:%22682eaa81-9c57%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-preview-2.png	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-preview-2.png	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:46:58	59219/59219	---M--	200	added ('OK')	image/png	etag:%22682eaa81-e753%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-preview-1.png	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-preview-1.png	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:01	151590/151590	---M--	200	added ('OK')	image/webp	etag:%22682eaa7c-25026%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-created-in-figma-large.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-created-in-figma-large.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:01	2110/2110	---M--	200	added ('OK')	image/webp	etag:%22682eaa7b-83e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system-colour-palette.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system-colour-palette.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:03	14864/14864	---M--	200	added ('OK')	image/webp	etag:%2268300011-3a10%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system-typography.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system-typography.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:05	16812/16812	---M--	200	added ('OK')	image/webp	etag:%22682eaa7c-41ac%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:05	83544/83544	---M--	200	added ('OK')	image/webp	etag:%22682eaa7c-14658%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-logo-sketches.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-logo-sketches.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:06	5882/5882	---M--	200	added ('OK')	image/webp	etag:%22682eaa7a-16fa%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-brand-symbol.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-brand-symbol.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:06	16658/16658	---M--	200	added ('OK')	image/webp	etag:%22682eaa7d-4112%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-logo.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-logo.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:08	209190/209190	---M--	200	added ('OK')	image/webp	etag:%22682eaa7e-33126%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-user-interface-example-before.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-user-interface-example-before.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:08	92562/92562	---M--	200	added ('OK')	image/webp	etag:%22682eaa7b-16992%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-cover.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-cover.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:11	130424/130424	---M--	200	added ('OK')	image/webp	etag:%22682eaa7c-1fd78%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-landing-page.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-landing-page.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:11	185542/185542	---M--	200	added ('OK')	image/webp	etag:%22682eaa7d-2d4c6%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-user-interface-example-after.webp	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-user-interface-example-after.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:47:13	2651/2651	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2014:47:13%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Fcreating-a-lean-design-system	www.adhamdannaway.com/wp-json/oembed/1.0/embed5fdc.json	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:47:14	2852/2852	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2014:47:14%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Fcreating-a-lean-design-system&format=xml	www.adhamdannaway.com/wp-json/oembed/1.0/embed1b74	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:47:14	69993/69993	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-11169%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/main.jpg	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/main.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:47:17	158110/158110	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-2699e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-button-audit.jpg	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-button-audit.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:47:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2014:47:17%20GMT	https://www.adhamdannaway.com/?p=462	www.adhamdannaway.com/indexd526.html	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:47:18	329869/329869	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-5088d%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android.jpg	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:47:19	10873/10873	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-2a79%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-colours.jpg	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-colours.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:47:20	106460/106460	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-19fdc%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android-components-1.jpg	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android-components-1.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:47:21	177296/177296	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-2b490%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-colour-palette.jpg	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-colour-palette.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:47:21	90469/90469	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-16165%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android-components-2.jpg	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android-components-2.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:47:22	54122/54122	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-d36a%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-font.jpg	www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-font.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
