date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:24:51	45701/45701	---M--	200	added ('OK')	image/png	etag:%2263905b4d-b285%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/pie-chart.png	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/pie-chart.png	(from https://www.adhamdannaway.com/about)
14:24:54	79945/79945	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-13849%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/yoda.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/yoda.jpg	(from https://www.adhamdannaway.com/about)
14:24:55	71936/71936	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4d-11900%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/featured.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/featured.jpg	(from https://www.adhamdannaway.com/about)
14:24:55	58143/58143	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:24:55%20GMT	https://www.adhamdannaway.com/featured	./adham-clone/www.adhamdannaway.com/featured.html	(from https://www.adhamdannaway.com/about)
14:24:56	125780/125780	---M--	200	added ('OK')	image/webp	etag:%22675135d7-1eb54%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/ui-design-book.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/ui-design-book.webp	(from https://www.adhamdannaway.com/about)
14:24:58	177262/177262	---M--	200	added ('OK')	image/webp	etag:%22672d7f61-2b46e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/figma-design-system.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/figma-design-system.webp	(from https://www.adhamdannaway.com/about)
14:24:58	75662/75662	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-1278e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-workspace.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-workspace.jpg	(from https://www.adhamdannaway.com/about)
14:25:00	2609/2609	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2013:25:00%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fblog%2Fui-design%2Fui-design-tips	./adham-clone/www.adhamdannaway.com/wp-json/oembed/1.0/embed877d.json	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:02	2808/2808	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2013:25:02%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fblog%2Fui-design%2Fui-design-tips&format=xml	./adham-clone/www.adhamdannaway.com/wp-json/oembed/1.0/embed4d18	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:05	66867/66867	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2013:25:05%20GMT	https://www.adhamdannaway.com/wp-json/wp/v2/posts/879	./adham-clone/www.adhamdannaway.com/wp-json/wp/v2/posts/879.json	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2013:25:07%20GMT	https://www.adhamdannaway.com/?p=879	./adham-clone/www.adhamdannaway.com/index14d6.html	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:07	136208/136208	---M--	200	added ('OK')	image/webp	etag:%2266ca8806-21410%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-0.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-0.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:08	166400/166400	---M--	200	added ('OK')	image/webp	etag:%2266ca8807-28a00%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:09	23326/23326	---M--	200	added ('OK')	image/webp	etag:%2266ca8808-5b1e%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-2.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-2.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:11	147538/147538	---M--	200	added ('OK')	image/webp	etag:%2266ca8808-24052%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-2.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-2.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:12	94088/94088	---M--	200	added ('OK')	image/webp	etag:%2266ca880b-16f88%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-4.3.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-4.3.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:13	144820/144820	---M--	200	added ('OK')	image/webp	etag:%2266ca8809-235b4%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-3.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-3.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:13	96484/96484	---M--	200	added ('OK')	image/webp	etag:%2266ca880c-178e4%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-4.4.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-4.4.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:14	82066/82066	---M--	200	added ('OK')	image/webp	etag:%2266ca880a-14092%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-4.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-4.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:16	75970/75970	---M--	200	added ('OK')	image/webp	etag:%2266ca880a-128c2%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-4.2.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-4.2.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:17	133442/133442	---M--	200	added ('OK')	image/webp	etag:%2266ca880d-20942%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-4.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-4.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:17	34932/34932	---M--	200	added ('OK')	image/webp	etag:%2266ca8c97-8874%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-5.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-5.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:18	146716/146716	---M--	200	added ('OK')	image/webp	etag:%2266ca880e-23d1c%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-5.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-5.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:20	40618/40618	---M--	200	added ('OK')	image/webp	etag:%2266ca880f-9eaa%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-6.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-6.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:20	144134/144134	---M--	200	added ('OK')	image/webp	etag:%2266ca8810-23306%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-6.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-6.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2013:25:22%20GMT	https://www.adhamdannaway.com/blog/web-design/10-best-figma-plugins-for-web-design-in-2024	./adham-clone/www.adhamdannaway.com/blog/web-design/10-best-figma-plugins-for-web-design-in-2024	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:23	34580/34580	---M--	200	added ('OK')	image/webp	etag:%2266ca8c97-8714%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-7.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-7.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:23	75978/75978	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:25:23%20GMT	https://www.adhamdannaway.com/blog/web-design/figma-plugins-web-design	./adham-clone/www.adhamdannaway.com/blog/web-design/figma-plugins-web-design.html	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:24	12666/12666	---M--	200	added ('OK')	image/webp	etag:%2266ca8c98-317a%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-7.2.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-7.2.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:26	76148/76148	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:25:26%20GMT	https://www.adhamdannaway.com/blog/ui-design/button-design-tips	./adham-clone/www.adhamdannaway.com/blog/ui-design/button-design-tips.html	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:26	131722/131722	---M--	200	added ('OK')	image/webp	etag:%2266ca8f8b-2028a%22	https://www.adhamdannaway.com/wp-content/uploads/2024/01/ui-design-tips-7.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/01/ui-design-tips-7.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:27	65230/65230	---M--	200	added ('OK')	image/webp	etag:%2266ca8813-fece%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-8.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-8.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:28	137602/137602	---M--	200	added ('OK')	image/webp	etag:%2266ca8814-21982%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-8.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-8.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:31	81996/81996	---M--	200	added ('OK')	image/webp	etag:%2266ca90ab-1404c%22	https://www.adhamdannaway.com/wp-content/uploads/2024/01/ui-design-tips-9.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/01/ui-design-tips-9.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:31	20960/20960	---M--	200	added ('OK')	image/webp	etag:%2266ca8815-51e0%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-10.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-10.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:32	138976/138976	---M--	200	added ('OK')	image/webp	etag:%2266ca8816-21ee0%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-10.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-10.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:33	17254/17254	---M--	200	added ('OK')	image/webp	etag:%2266ca8816-4366%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-11.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-11.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:34	39184/39184	---M--	200	added ('OK')	image/webp	etag:%2266ca8816-9910%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-11.2.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-11.2.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:35	132834/132834	---M--	200	added ('OK')	image/webp	etag:%2266ca8817-206e2%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-11.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-11.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:36	47280/47280	---M--	200	added ('OK')	image/webp	etag:%2266ca8818-b8b0%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-12.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-12.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:37	140752/140752	---M--	200	added ('OK')	image/webp	etag:%2266ca8819-225d0%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-12.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-12.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:38	18644/18644	---M--	200	added ('OK')	image/webp	etag:%2266ca929b-48d4%22	https://www.adhamdannaway.com/wp-content/uploads/2024/01/ui-design-tips-13.2.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/01/ui-design-tips-13.2.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:39	24550/24550	---M--	200	added ('OK')	image/webp	etag:%2266ca985f-5fe6%22	https://www.adhamdannaway.com/wp-content/uploads/2024/01/ui-design-tips-13.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/01/ui-design-tips-13.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:41	140462/140462	---M--	200	added ('OK')	image/webp	etag:%2266ca881c-224ae%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-13.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-13.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:41	160948/160948	---M--	200	added ('OK')	image/webp	etag:%2266ca881d-274b4%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-14.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-14.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:42	68878/68878	---M--	200	added ('OK')	image/webp	etag:%2266ca881e-10d0e%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-15.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-15.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:43	137646/137646	---M--	200	added ('OK')	image/webp	etag:%2266ca881e-219ae%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-15.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-15.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:44	23732/23732	---M--	200	added ('OK')	image/webp	etag:%2266ca881f-5cb4%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-16.1.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-16.1.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:45	131476/131476	---M--	200	added ('OK')	image/webp	etag:%2266ca881f-20194%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-16.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-16.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:46	78634/78634	---M--	200	added ('OK')	image/webp	etag:%2266cab0fb-1332a%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-book.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-book.webp	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:50	34799/34799	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jun%202026%2013:25:50%20GMT	https://www.adhamdannaway.com/blog/ui-design/js/jquery-1.7.2.min.js	./adham-clone/www.adhamdannaway.com/blog/ui-design/js/jquery-1.7.2.min.js	(from https://www.adhamdannaway.com/blog/ui-design/ui-design-tips)
14:25:52	2554/2554	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2013:25:52%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fdesign-resources	./adham-clone/www.adhamdannaway.com/wp-json/oembed/1.0/embed7421.json	(from https://www.adhamdannaway.com/design-resources)
14:25:53	2757/2757	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2013:25:53%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fdesign-resources&format=xml	./adham-clone/www.adhamdannaway.com/wp-json/oembed/1.0/embed0ed0	(from https://www.adhamdannaway.com/design-resources)
14:25:55	11167/11167	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2013:25:54%20GMT	https://www.adhamdannaway.com/wp-json/wp/v2/pages/1581	./adham-clone/www.adhamdannaway.com/wp-json/wp/v2/pages/1581.json	(from https://www.adhamdannaway.com/design-resources)
14:25:56	30302/30302	---M--	200	added ('OK')	image/jpeg	etag:%2267d00940-765e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/avatars/jon.jpeg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/avatars/jon.jpg	(from https://www.adhamdannaway.com/design-resources)
14:25:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2013:25:56%20GMT	https://www.adhamdannaway.com/?p=1581	./adham-clone/www.adhamdannaway.com/index808c.html	(from https://www.adhamdannaway.com/design-resources)
14:25:57	22012/22012	---M--	200	added ('OK')	image/jpeg	etag:%2267d00940-55fc%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/avatars/jordan-hughes.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/avatars/jordan-hughes.jpg	(from https://www.adhamdannaway.com/design-resources)
14:25:59	29414/29414	---M--	200	added ('OK')	image/jpeg	etag:%2267d0093f-72e6%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/avatars/jake.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/avatars/jake.jpg	(from https://www.adhamdannaway.com/design-resources)
14:26:03	20619/20619	---M--	200	added ('OK')	image/jpeg	etag:%2267d009c6-508b%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/avatars/adrian.jpeg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/avatars/adrian.jpg	(from https://www.adhamdannaway.com/design-resources)
14:26:05	17322/17322	---M--	200	added ('OK')	image/webp	etag:%2267d0093f-43aa%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/avatars/molly-hellmuth.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/avatars/molly-hellmuth.webp	(from https://www.adhamdannaway.com/design-resources)
14:26:06	86142/86142	---M--	200	added ('OK')	image/webp	etag:%2267a58132-1507e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/design-resources/product-design-resources-mobile.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/design-resources/product-design-resources-mobile.webp	(from https://www.adhamdannaway.com/design-resources)
14:26:08	52868/52868	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4d-ce84%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-ui-designer.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-ui-designer.jpg	(from https://www.adhamdannaway.com/design-resources)
14:26:08	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2029%20Jun%202026%2013:26:08%20GMT	https://www.adhamdannaway.com/newsletter	./adham-clone/www.adhamdannaway.com/newsletter	(from https://www.adhamdannaway.com/design-resources)
14:26:10	5668/5668	---M--	200	added ('OK')	image/webp	etag:%22682eabbb-1624%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-follow-me.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-follow-me.webp	(from https://www.adhamdannaway.com/design-resources)
14:26:11	2586/2586	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2013:26:11%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Finterior-design-news-feed	./adham-clone/www.adhamdannaway.com/wp-json/oembed/1.0/embed54da.json	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:12	2787/2787	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2013:26:12%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Finterior-design-news-feed&format=xml	./adham-clone/www.adhamdannaway.com/wp-json/oembed/1.0/embed8da9	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:15	85273/85273	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-14d19%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/main.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/main.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2013:26:16%20GMT	https://www.adhamdannaway.com/?p=453	./adham-clone/www.adhamdannaway.com/index06d3.html	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:18	238204/238204	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-3a27c%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/decofeed-interior-design-news-feed.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/decofeed-interior-design-news-feed.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:19	99511/99511	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-184b7%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/business-plan-sketch.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/business-plan-sketch.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:20	98201/98201	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-17f99%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/logo-sketches.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/logo-sketches.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:22	138656/138656	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-21da0%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/logo-design-morphological-matrix.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/logo-design-morphological-matrix.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:23	56156/56156	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-db5c%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/floorplan-logo-concept.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/floorplan-logo-concept.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:24	33274/33274	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-81fa%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/decofeed-logo-design.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/decofeed-logo-design.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:24	147252/147252	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-23f34%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/news-feed-sketch-1.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/news-feed-sketch-1.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:28	18151/18151	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-46e7%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/colour-palette.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/colour-palette.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:28	143679/143679	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-2313f%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/news-feed-sketch-2.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/news-feed-sketch-2.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:31	41941/41941	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-a3d5%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/typography-design.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/typography-design.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:33	153097/153097	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-25609%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/mood-board.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/mood-board.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
14:26:34	177053/177053	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-2b39d%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/interior-design-news-feed-mobile.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/interior-design-news-feed/interior-design-news-feed-mobile.jpg	(from https://www.adhamdannaway.com/portfolio/interior-design-news-feed)
