date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:39:45	22650/22650	---M--	200	added ('OK')	image/webp	etag:%2266ca8820-587a%22	https://www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-680x400.webp	./reference-1/www.adhamdannaway.com/wp-content/uploads/2024/08/ui-design-tips-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:39:45	99509/99509	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:39:44%20GMT	https://www.adhamdannaway.com/blog/ui-design/ui-design-tips	./reference-1/www.adhamdannaway.com/blog/ui-design/ui-design-tips.html	(from https://www.adhamdannaway.com/blog)
15:39:48	67979/67979	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:39:47%20GMT	https://www.adhamdannaway.com/blog/ux-design/ux-design-books	./reference-1/www.adhamdannaway.com/blog/ux-design/ux-design-books.html	(from https://www.adhamdannaway.com/blog)
15:39:48	123020/123020	---M--	200	added ('OK')	image/jpeg	etag:%2263905c5f-1e08c%22	https://www.adhamdannaway.com/wp-content/uploads/2014/12/10-best-ux-design-books3.jpg	./reference-1/www.adhamdannaway.com/wp-content/uploads/2014/12/10-best-ux-design-books3.jpg	(from https://www.adhamdannaway.com/blog)
15:39:51	80382/80382	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:39:50%20GMT	https://www.adhamdannaway.com/blog/ui-design/ui-design-books	./reference-1/www.adhamdannaway.com/blog/ui-design/ui-design-books.html	(from https://www.adhamdannaway.com/blog)
15:39:51	37514/37514	---M--	200	added ('OK')	image/webp	etag:%2267c3e1e6-928a%22	https://www.adhamdannaway.com/wp-content/uploads/2024/01/10-best-ui-design-books-1-680x400.webp	./reference-1/www.adhamdannaway.com/wp-content/uploads/2024/01/10-best-ui-design-books-1-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:39:53	21726/21726	---M--	200	added ('OK')	image/webp	etag:%22669c6a67-54de%22	https://www.adhamdannaway.com/wp-content/uploads/2024/07/figma-design-system-680x400.webp	./reference-1/www.adhamdannaway.com/wp-content/uploads/2024/07/figma-design-system-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:39:53	82546/82546	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:39:53%20GMT	https://www.adhamdannaway.com/blog/design-systems/how-to-build-a-design-system	./reference-1/www.adhamdannaway.com/blog/design-systems/how-to-build-a-design-system.html	(from https://www.adhamdannaway.com/blog)
15:39:55	99115/99115	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:39:55%20GMT	https://www.adhamdannaway.com/blog/design-systems/design-system-examples	./reference-1/www.adhamdannaway.com/blog/design-systems/design-system-examples.html	(from https://www.adhamdannaway.com/blog)
15:39:55	37906/37906	---M--	200	added ('OK')	image/jpeg	etag:%2266ff2db3-9412%22	https://www.adhamdannaway.com/wp-content/uploads/2024/10/best-design-system-examples-680x400.jpg	./reference-1/www.adhamdannaway.com/wp-content/uploads/2024/10/best-design-system-examples-680x400.jpg	(from https://www.adhamdannaway.com/blog)
15:39:57	99579/99579	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:39:57%20GMT	https://www.adhamdannaway.com/blog/web-design/free-web-design-inspiration	./reference-1/www.adhamdannaway.com/blog/web-design/free-web-design-inspiration.html	(from https://www.adhamdannaway.com/blog)
15:39:57	51186/51186	---M--	200	added ('OK')	image/webp	etag:%22673327e9-c7f2%22	https://www.adhamdannaway.com/wp-content/uploads/2024/11/free-web-design-inspiration-sites-680x400.webp	./reference-1/www.adhamdannaway.com/wp-content/uploads/2024/11/free-web-design-inspiration-sites-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:39:59	90260/90260	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:39:59%20GMT	https://www.adhamdannaway.com/blog/web-design/landing-page-design-inspiration	./reference-1/www.adhamdannaway.com/blog/web-design/landing-page-design-inspiration.html	(from https://www.adhamdannaway.com/blog)
15:40:00	53220/53220	---M--	200	added ('OK')	image/webp	etag:%2267456bf4-cfe4%22	https://www.adhamdannaway.com/wp-content/uploads/2024/11/landing-page-design-inspiration-680x400.webp	./reference-1/www.adhamdannaway.com/wp-content/uploads/2024/11/landing-page-design-inspiration-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:40:01	110930/110930	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:40:01%20GMT	https://www.adhamdannaway.com/blog/icons/free-icon-sets	./reference-1/www.adhamdannaway.com/blog/icons/free-icon-sets.html	(from https://www.adhamdannaway.com/blog)
15:40:01	10966/10966	---M--	200	added ('OK')	image/webp	etag:%22671db4dc-2ad6%22	https://www.adhamdannaway.com/wp-content/uploads/2024/10/free-icon-sets-2-680x400.webp	./reference-1/www.adhamdannaway.com/wp-content/uploads/2024/10/free-icon-sets-2-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:40:03	90102/90102	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:40:03%20GMT	https://www.adhamdannaway.com/blog/web-design/design-portfolio-inspiration	./reference-1/www.adhamdannaway.com/blog/web-design/design-portfolio-inspiration.html	(from https://www.adhamdannaway.com/blog)
15:40:03	42342/42342	---M--	200	added ('OK')	image/webp	etag:%2267597ac4-a566%22	https://www.adhamdannaway.com/wp-content/uploads/2024/12/design-portfolio-inspiration-1-680x400.webp	./reference-1/www.adhamdannaway.com/wp-content/uploads/2024/12/design-portfolio-inspiration-1-680x400.webp	(from https://www.adhamdannaway.com/blog)
15:40:05	2265/2265	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2014:40:05%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fcontact	./reference-1/www.adhamdannaway.com/wp-json/oembed/1.0/embedf0df.json	(from https://www.adhamdannaway.com/contact)
15:40:06	2430/2430	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2014:40:06%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fcontact&format=xml	./reference-1/www.adhamdannaway.com/wp-json/oembed/1.0/embed60fc	(from https://www.adhamdannaway.com/contact)
15:40:08	8250/8250	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2014:40:08%20GMT	https://www.adhamdannaway.com/wp-json/wp/v2/pages/11	./reference-1/www.adhamdannaway.com/wp-json/wp/v2/pages/11.json	(from https://www.adhamdannaway.com/contact)
15:40:08	68794/68794	---M--	200	added ('OK')	image/jpeg	etag:%2263985bcb-10cba%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-half-face.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-half-face.jpg	(from https://www.adhamdannaway.com/contact)
15:40:11	3660/3660	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ec6e29-e4c%22	https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/akismet-frontend.min.js?ver=1777102377	./reference-1/www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/akismet-frontend.min4243.js	(from https://www.adhamdannaway.com/contact)
15:40:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2014:40:12%20GMT	https://www.adhamdannaway.com/?p=11	./reference-1/www.adhamdannaway.com/index5757.html	(from https://www.adhamdannaway.com/contact)
15:40:14	2591/2591	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2014:40:14%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Ffigma-design-system	./reference-1/www.adhamdannaway.com/wp-json/oembed/1.0/embed013c.json	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:15	2792/2792	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2014:40:15%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Ffigma-design-system&format=xml	./reference-1/www.adhamdannaway.com/wp-json/oembed/1.0/embed716a	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:15	44490/44490	---M--	200	added ('OK')	image/webp	etag:%22682dbd2c-adca%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-practical-ui-main.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-practical-ui-main.jpg	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:17	159894/159894	---M--	200	added ('OK')	image/webp	etag:%22682db346-27096%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components-1.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components-1.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:17	101236/101236	---M--	200	added ('OK')	image/webp	etag:%22682db346-18b74%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components-2.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components-2.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:18	2110/2110	---M--	200	added ('OK')	image/webp	etag:%22682db345-83e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-palette.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-palette.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2014:40:18%20GMT	https://www.adhamdannaway.com/?p=1592	./reference-1/www.adhamdannaway.com/indexe87f.html	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:19	14864/14864	---M--	200	added ('OK')	image/webp	etag:%22682fffe0-3a10%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-typography.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-typography.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:20	15072/15072	---M--	200	added ('OK')	image/webp	etag:%22682db347-3ae0%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-icons.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-icons.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:22	43386/43386	---M--	200	added ('OK')	image/webp	etag:%22682db345-a97a%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-variables.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-variables.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:23	25380/25380	---M--	200	added ('OK')	image/webp	etag:%22682fcb5d-6324%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-tokens.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-colour-tokens.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:23	18510/18510	---M--	200	added ('OK')	image/webp	etag:%22682db348-484e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-light-mode.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-light-mode.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:24	17044/17044	---M--	200	added ('OK')	image/webp	etag:%22682db346-4294%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-dark-mode.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-dark-mode.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:25	5288/5288	---M--	200	added ('OK')	image/webp	etag:%22682db347-14a8%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-elevation-light.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-elevation-light.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:26	5140/5140	---M--	200	added ('OK')	image/webp	etag:%22682db347-1414%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-elevation-dark.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-elevation-dark.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:28	144122/144122	---M--	200	added ('OK')	image/webp	etag:%22682db346-232fa%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-components.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:28	82050/82050	---M--	200	added ('OK')	image/webp	etag:%22682db348-14082%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-interaction-states.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-interaction-states.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:30	173630/173630	---M--	200	added ('OK')	image/webp	etag:%22682ebd39-2a63e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-landing-page.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/figma-design-system-landing-page.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:32	54430/54430	---M--	200	added ('OK')	image/webp	etag:%22682ff71c-d49e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/ui-design-book.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/figma-design-system/ui-design-book.webp	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:33	34816/34816	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jun%202026%2014:40:33%20GMT	https://www.adhamdannaway.com/portfolio/js/jquery-1.7.2.min.js	./reference-1/www.adhamdannaway.com/portfolio/js/jquery-1.7.2.min.js	(from https://www.adhamdannaway.com/portfolio/figma-design-system)
15:40:34	2607/2607	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2014:40:34%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Fui-design-book	./reference-1/www.adhamdannaway.com/wp-json/oembed/1.0/embede41c.json	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:35	2810/2810	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2014:40:35%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Fui-design-book&format=xml	./reference-1/www.adhamdannaway.com/wp-json/oembed/1.0/embedc0cd	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:35	50202/50202	---M--	200	added ('OK')	image/webp	etag:%22682eaa7d-c41a%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-practical-ui-main.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-practical-ui-main.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:36	59219/59219	---M--	200	added ('OK')	image/png	etag:%22682eaa81-e753%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-preview-1.png	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-preview-1.png	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2014:40:38%20GMT	https://www.adhamdannaway.com/?p=850	./reference-1/www.adhamdannaway.com/indexfe6b.html	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:38	151590/151590	---M--	200	added ('OK')	image/webp	etag:%22682eaa7c-25026%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-created-in-figma-large.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-created-in-figma-large.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:38	40023/40023	---M--	200	added ('OK')	image/png	etag:%22682eaa81-9c57%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-preview-2.png	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-preview-2.png	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:39	2110/2110	---M--	200	added ('OK')	image/webp	etag:%22682eaa7b-83e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system-colour-palette.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system-colour-palette.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:40	14864/14864	---M--	200	added ('OK')	image/webp	etag:%2268300011-3a10%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system-typography.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system-typography.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:42	16812/16812	---M--	200	added ('OK')	image/webp	etag:%22682eaa7c-41ac%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-design-system.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:44	83544/83544	---M--	200	added ('OK')	image/webp	etag:%22682eaa7c-14658%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-logo-sketches.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-logo-sketches.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:44	5882/5882	---M--	200	added ('OK')	image/webp	etag:%22682eaa7a-16fa%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-brand-symbol.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-brand-symbol.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:46	16658/16658	---M--	200	added ('OK')	image/webp	etag:%22682eaa7d-4112%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-logo.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-logo.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:46	92562/92562	---M--	200	added ('OK')	image/webp	etag:%22682eaa7b-16992%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-cover.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-cover.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:49	209190/209190	---M--	200	added ('OK')	image/webp	etag:%22682eaa7e-33126%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-user-interface-example-before.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-user-interface-example-before.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:49	185542/185542	---M--	200	added ('OK')	image/webp	etag:%22682eaa7d-2d4c6%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-user-interface-example-after.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-user-interface-example-after.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:52	130424/130424	---M--	200	added ('OK')	image/webp	etag:%22682eaa7c-1fd78%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-landing-page.webp	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/ui-design-book/ui-design-book-landing-page.webp	(from https://www.adhamdannaway.com/portfolio/ui-design-book)
15:40:52	2651/2651	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2014:40:52%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Fcreating-a-lean-design-system	./reference-1/www.adhamdannaway.com/wp-json/oembed/1.0/embed5fdc.json	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:40:54	2852/2852	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2014:40:53%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio%2Fcreating-a-lean-design-system&format=xml	./reference-1/www.adhamdannaway.com/wp-json/oembed/1.0/embed1b74	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:40:55	69993/69993	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-11169%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/main.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/main.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:40:57	329869/329869	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-5088d%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:40:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2014:40:58%20GMT	https://www.adhamdannaway.com/?p=462	./reference-1/www.adhamdannaway.com/indexd526.html	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:40:59	158110/158110	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-2699e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-button-audit.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-button-audit.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:41:00	10873/10873	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-2a79%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-colours.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-colours.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:41:00	106460/106460	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-19fdc%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android-components-1.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android-components-1.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:41:01	90469/90469	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-16165%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android-components-2.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-android-components-2.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:41:03	177296/177296	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-2b490%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-colour-palette.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-colour-palette.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:41:04	54122/54122	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-d36a%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-font.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-font.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:41:04	57453/57453	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-e06d%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-typography.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-typography.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:41:08	77256/77256	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2014:41:07%20GMT	https://www.adhamdannaway.com/blog/ui-design/free-typefaces	./reference-1/www.adhamdannaway.com/blog/ui-design/free-typefaces.html	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:41:08	151459/151459	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-24fa3%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-shared-styles.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-shared-styles.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
15:41:08	239694/239694	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-3a84e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-icon-guidelines.jpg	./reference-1/www.adhamdannaway.com/wp-content/themes/dannaway/images/portfolio/william-hill-design-system/design-system-icon-guidelines.jpg	(from https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system)
